copy_id,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
167_1,14,17,0,16,0,2,1,0,15,13,12,6,18,7,9,0,8,3,0,4,11,0,5,10
167_2,1,0,4,16,0,6,17,18,7,0,12,3,0,2,15,11,5,0,0,8,13,10,14,9
168_1,7,17,0,9,0,2,18,0,20,4,13,15,5,3,12,16,11,10,6,19,14,0,1,8
168_3,0,14,0,13,9,20,19,8,11,5,17,12,15,2,3,10,0,6,16,7,0,18,1,4
169_1,15,21,0,17,11,3,6,0,7,2,4,1,13,12,5,19,20,9,10,8,16,14,22,18
16_1,1,16,0,15,0,10,5,0,6,7,3,0,8,4,14,0,9,2,0,12,11,0,13,17
16_2,5,0,12,15,0,0,16,8,4,0,3,2,0,10,6,11,13,0,0,9,7,17,1,14
16_3,0,11,0,3,15,6,12,17,9,8,16,14,0,10,4,2,0,0,0,1,0,5,13,7
170_1,8,15,0,12,0,9,4,0,20,16,2,14,3,5,19,10,13,6,11,7,17,0,1,18
170_2,4,10,7,12,0,14,15,3,5,11,2,6,0,9,20,17,1,0,0,13,16,18,8,19
171_1,2,15,0,12,0,6,14,0,0,9,3,0,7,5,1,0,8,13,0,4,10,0,0,11
171_2,14,0,4,12,0,0,15,7,5,0,3,13,0,6,0,10,0,0,0,8,9,11,2,1
171_3,0,10,0,3,12,0,4,11,8,7,15,1,0,6,5,13,0,0,0,2,0,14,0,9
172_1,12,13,0,9,3,16,2,0,14,1,8,5,22,19,7,4,6,21,17,11,18,10,20,15
172_2,2,4,11,9,3,5,13,22,19,17,8,21,10,16,14,18,20,0,0,6,1,15,12,7
